date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:08:51	78151/78151	---M--	200	added ('OK')	image/jpeg	etag:%2213147-583162e7b4910%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/images/users/5.jpg	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/images/users/5.jpg	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index.html)
12:08:52	55544/55544	---M--	200	added ('OK')	image/jpeg	etag:%22d8f8-583162e7b4cf8%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/images/users/8.jpg	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/images/users/8.jpg	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index.html)
12:08:53	19188/19188	---M-Z	200	added ('OK')	application/javascript	etag:%224af4-583162e7f7376-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/popper/popper.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/popper/popper.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index.html)
12:08:54	80126/80126	---M--	200	added ('OK')	image/jpeg	etag:%22138fe-583162e7b4cf8%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/images/users/7.jpg	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/images/users/7.jpg	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index.html)
12:08:55	60010/60010	---M-Z	200	added ('OK')	application/javascript	etag:%22ea6a-598c90542199d-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap/dist/js/bootstrap.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap/dist/js/bootstrap.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index.html)
12:08:55	25537/25537	---M-Z	200	added ('OK')	application/javascript	etag:%2263c1-583162e8101e6-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/colors/dist/js/perfect-scrollbar.jquery.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/colors/dist/js/perfect-scrollbar.jquery.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index.html)
12:08:55	4237/4237	---M-Z	200	added ('OK')	application/javascript	etag:%22108d-583162e8101e6-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/colors/dist/js/waves.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/colors/dist/js/waves.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index.html)
12:08:55	86659/86659	---M-Z	200	added ('OK')	application/javascript	etag:%2215283-583162e7f199e-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery/jquery-3.2.1.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery/jquery-3.2.1.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index.html)
12:08:56	1529/1529	---M-Z	200	added ('OK')	application/javascript	etag:%225f9-583162e8101e6-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/colors/dist/js/sidebarmenu.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/colors/dist/js/sidebarmenu.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index.html)
12:08:56	3338/3338	---M-Z	200	added ('OK')	application/javascript	etag:%22d0a-583162e80fdfe-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/colors/dist/js/custom.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/colors/dist/js/custom.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index.html)
12:08:57	93251/93251	---M-Z	200	added ('OK')	application/javascript	etag:%2216c43-5871ce15c26a1-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/raphael/raphael-min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/raphael/raphael-min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index.html)
12:08:57	35652/35652	---M-Z	200	added ('OK')	application/javascript	etag:%228b44-583162e7f63d6-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/morrisjs/morris.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/morrisjs/morris.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index.html)
12:08:58	43247/43247	---M-Z	200	added ('OK')	application/javascript	etag:%22a8ef-583162e7ec3af-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-sparkline/jquery.sparkline.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-sparkline/jquery.sparkline.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index.html)
12:08:58	12440/12440	---M-Z	200	added ('OK')	application/javascript	etag:%223098-583162e80427e-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/toast-master/js/jquery.toast.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/toast-master/js/jquery.toast.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index.html)
12:08:59	3799/3799	---M-Z	200	added ('OK')	application/javascript	etag:%22ed7-583162e80fdfe-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/colors/dist/js/dashboard1.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/colors/dist/js/dashboard1.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index.html)
12:08:59	14991/14991	---M--	200	added ('OK')	image/png	etag:%223a8f-583162e7b0a90%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/images/custom-select.png	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/images/custom-select.png	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/style.min.css)
12:09:10	53368/53368	---M--	200	added ('OK')	application/x-font-ttf	etag:%22d078-583162e80bf7e%22	http://eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/fonts/Simple-Line-Icons.ttf?-i3a2kk	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/fonts/Simple-Line-Icons4c82.ttf	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/style.min.css)
12:09:14	78584/78584	---M--	200	added ('OK')	application/x-font-ttf	etag:%22132f8-583162e80ea76%22	http://eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/fonts/themify.ttf	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/fonts/themify.ttf	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/style.min.css)
12:09:15	1039/1039	---M-Z	200	added ('OK')	text/css	etag:%2240f-583162e80ee5e-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/pages/login-register-lock.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/pages/login-register-lock.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/pages-login.html)
12:09:28	165548/165548	---M--	200	added ('OK')	application/x-font-ttf	etag:%22286ac-583162e80c366%22	http://eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/fonts/fontawesome-webfont3e6e.ttf	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/style.min.css)
12:09:29	82070/82070	---M--	200	added ('OK')	image/jpeg	etag:%2214096-583162e7afaf0%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/images/background/login-register.jpg	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/images/background/login-register.jpg	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/pages-login.html)
12:09:29	6578/6578	---M-Z	200	added ('OK')	text/css	etag:%2219b2-583162e804666-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/vectormap/jquery-jvectormap-2.0.2.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/vectormap/jquery-jvectormap-2.0.2.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index2.html)
12:09:29	1415/1415	---M-Z	200	added ('OK')	text/css	etag:%22587-583162e80ea76-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/pages/easy-pie-chart.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/pages/easy-pie-chart.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index2.html)
12:09:30	476/476	---M-Z	200	added ('OK')	text/css	etag:%221dc-583162e80ea76-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/pages/dashboard2.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/pages/dashboard2.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index2.html)
12:09:31	2924/2924	---M--	200	added ('OK')	image/png	etag:%22b6c-583162e7b06a8%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/chrome-logo.png	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/chrome-logo.png	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index2.html)
12:09:32	3500/3500	---M--	200	added ('OK')	image/png	etag:%22dac-583162e7b0a90%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/firefox-logo.png	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/firefox-logo.png	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index2.html)
12:09:32	2739/2739	---M--	200	added ('OK')	image/png	etag:%22ab3-583162e7b0a90%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/safari-logo.png	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/safari-logo.png	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index2.html)
12:09:33	3718/3718	---M--	200	added ('OK')	image/png	etag:%22e86-583162e7b0a90%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/internet-logo.png	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/internet-logo.png	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index2.html)
12:09:33	3049/3049	---M--	200	added ('OK')	image/png	etag:%22be9-583162e7b0a90%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/opera-logo.png	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/images/browser/opera-logo.png	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index2.html)
12:09:34	7811/7811	---M-Z	200	added ('OK')	application/javascript	etag:%221e83-583162e7df0bf-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/flot.tooltip/js/jquery.flot.tooltip.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/flot.tooltip/js/jquery.flot.tooltip.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index2.html)
12:09:37	43247/43247	---M-Z	200	added ('OK')	application/javascript	etag:%22a8ef-583162e7fbdae-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/sparkline/jquery.sparkline.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/sparkline/jquery.sparkline.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index2.html)
12:09:37	122971/122971	---M-Z	200	added ('OK')	application/javascript	etag:%221e05b-583162e7e276f-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/flot/jquery.flot.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/flot/jquery.flot.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index2.html)
12:09:38	3950/3950	---M-Z	200	added ('OK')	application/javascript	etag:%22f6e-583162e7f15b6-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery.easy-pie-chart/dist/jquery.easypiechart.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery.easy-pie-chart/dist/jquery.easypiechart.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index2.html)
12:09:38	1950/1950	---M-Z	200	added ('OK')	application/javascript	etag:%2279e-583162e7f15b6-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery.easy-pie-chart/easy-pie-chart.init.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery.easy-pie-chart/easy-pie-chart.init.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index2.html)
12:09:42	104822/104822	---M-Z	200	added ('OK')	application/javascript	etag:%2219976-583162e804666-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/vectormap/jquery-jvectormap-2.0.2.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/vectormap/jquery-jvectormap-2.0.2.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index2.html)
12:09:43	5568/5568	---M-Z	200	added ('OK')	application/javascript	etag:%2215c0-583162e80fdfe-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/colors/dist/js/dashboard2.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/colors/dist/js/dashboard2.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index2.html)
12:09:44	1051/1051	---M-Z	200	added ('OK')	text/css	etag:%2241b-583162e80ea76-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/pages/dashboard3.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/pages/dashboard3.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index3.html)
12:09:44	104252/104252	---M-Z	200	added ('OK')	application/javascript	etag:%221973c-583162e805dd6-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/vectormap/jquery-jvectormap-world-mill-en.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/vectormap/jquery-jvectormap-world-mill-en.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index2.html)
12:09:47	261388/261388	---M--	200	added ('OK')	application/x-font-ttf	etag:%223fd0c-583162e80e68e%22	http://eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/fonts/materialdesignicons-webfont.ttf	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/fonts/materialdesignicons-webfont.ttf	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/style.min.css)
12:09:47	66047/66047	---M-Z	200	added ('OK')	application/javascript	etag:%22101ff-583162e7f63d6-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/morrisjs/morris.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/morrisjs/morris.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index3.html)
12:09:47	20122/20122	---M--	200	added ('OK')	image/jpeg	etag:%224e9a-583162e7b1e18%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/images/news/slide1.jpg	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/images/news/slide1.jpg	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index3.html)
12:09:48	4552/4552	---M-Z	200	added ('OK')	application/javascript	etag:%2211c8-583162e80fdfe-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/colors/dist/js/dashboard3.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/colors/dist/js/dashboard3.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index3.html)
12:09:48	516/516	---M-Z	200	added ('OK')	text/css	etag:%22204-583162e80ea76-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/pages/dashboard4.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/pages/dashboard4.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index4.html)
12:09:49	19025/19025	---M-Z	200	added ('OK')	application/javascript	etag:%224a51-583162e7fbdae-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/skycons/skycons.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/skycons/skycons.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index4.html)
12:09:49	3427/3427	---M-Z	200	added ('OK')	application/javascript	etag:%22d63-583162e80fdfe-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/colors/dist/js/dashboard4.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/colors/dist/js/dashboard4.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/index4.html)
12:09:50	24482/24482	---M-Z	200	added ('OK')	text/css	etag:%225fa2-583162e7cc3f7-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/calendar/dist/fullcalendar.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/calendar/dist/fullcalendar.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/app-calendar.html)
12:09:51	3268/3268	---M-Z	200	added ('OK')	application/javascript	etag:%22cc4-583162e7fbdae-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/sticky-kit-master/dist/sticky-kit.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/sticky-kit-master/dist/sticky-kit.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/app-calendar.html)
12:09:56	146860/146860	---M-Z	200	added ('OK')	application/javascript	etag:%2223dac-583162e7f5c06-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/moment/moment.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/moment/moment.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/app-calendar.html)
12:09:57	9867/9867	---M-Z	200	added ('OK')	application/javascript	etag:%22268b-583162e7cc3f7-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/calendar/dist/cal-init.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/calendar/dist/cal-init.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/app-calendar.html)
12:09:58	3389/3389	---M-Z	200	added ('OK')	text/css	etag:%22d3d-583162e80ea76-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/pages/chat-app-page.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/pages/chat-app-page.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/app-chat.html)
12:09:59	977/977	---M-Z	200	added ('OK')	application/javascript	etag:%223d1-583162e8101e6-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/colors/dist/js/pages/chat.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/colors/dist/js/pages/chat.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/app-chat.html)
12:09:59	8456/8456	---M-Z	200	added ('OK')	text/css	etag:%222108-583d1024412da-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/footable/css/footable.bootstrap.min.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/footable/css/footable.bootstrap.min.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/app-ticket.html)
12:10:00	213774/213774	---M-Z	200	added ('OK')	application/javascript	etag:%223430e-58be6eaffaedb-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/calendar/dist/fullcalendar.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/calendar/dist/fullcalendar.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/app-calendar.html)
12:10:00	1745/1745	---M-Z	200	added ('OK')	text/css	etag:%226d1-583162e80ea76-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/pages/contact-app-page.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/pages/contact-app-page.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/app-ticket.html)
12:10:01	240427/240427	---MCZ	200	added ('OK')	application/javascript	etag:%223ab2b-583162e7cfaa7-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/calendar/jquery-ui.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/calendar/jquery-ui.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/app-calendar.html)
12:10:02	2474/2474	---M-Z	200	added ('OK')	text/css	etag:%229aa-583162e80ea76-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/pages/footable-page.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/pages/footable-page.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/app-ticket.html)
12:10:04	82232/82232	---M-Z	200	added ('OK')	application/javascript	etag:%2214138-583162e7e3327-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/footable/js/footable.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/footable/js/footable.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/app-ticket.html)
12:10:05	1225/1225	---M-Z	200	added ('OK')	text/css	etag:%224c9-598c9054240ad-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/pages/inbox.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/pages/inbox.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/app-email.html)
12:10:06	1309/1309	---M-Z	200	added ('OK')	text/css	etag:%2251d-583162e7e5267-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/html5-editor/bootstrap-wysihtml5.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/html5-editor/bootstrap-wysihtml5.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/app-compose.html)
12:10:06	12587/12587	---M-Z	200	added ('OK')	text/css	etag:%22312b-583162e7d5097-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/dropzone-master/dist/dropzone.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/dropzone-master/dist/dropzone.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/app-compose.html)
12:10:09	37255/37255	---M--	200	added ('OK')	image/jpeg	etag:%229187-583162e7afaf0%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/images/background/socialbg.jpg	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/images/background/socialbg.jpg	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/app-contact-detail.html)
12:10:10	21235/21235	---M-Z	200	added ('OK')	application/javascript	etag:%2252f3-583162e7e564f-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/html5-editor/bootstrap-wysihtml5.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/html5-editor/bootstrap-wysihtml5.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/app-compose.html)
12:10:13	64400/64400	---M-Z	200	added ('OK')	application/javascript	etag:%22fb90-583162e7d5097-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/dropzone-master/dist/dropzone.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/dropzone-master/dist/dropzone.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/app-compose.html)
12:10:19	332121/332121	---MCZ	200	added ('OK')	application/javascript	etag:%2251159-583162e7e5a37-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/html5-editor/wysihtml5-0.3.0.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/html5-editor/wysihtml5-0.3.0.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/app-compose.html)
12:10:19	100486/100486	---M--	200	added ('OK')	image/jpeg	etag:%2218886-583162e7b06a8%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/images/big/img4.jpg	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/images/big/img4.jpg	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/app-contact-detail.html)
12:10:20	12301/12301	---M-Z	200	added ('OK')	text/css	etag:%22300d-583162e7b7fc0-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/Magnific-Popup-master/dist/magnific-popup.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/Magnific-Popup-master/dist/magnific-popup.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/ui-user-card.html)
12:10:21	3557/3557	---M-Z	200	added ('OK')	text/css	etag:%22de5-583162e80ee5e-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/pages/user-card.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/pages/user-card.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/ui-user-card.html)
12:10:23	20216/20216	---M-Z	200	added ('OK')	application/javascript	etag:%224ef8-583162e7b7fc0-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/Magnific-Popup-master/dist/jquery.magnific-popup.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/Magnific-Popup-master/dist/jquery.magnific-popup.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/ui-user-card.html)
12:10:23	3266/3266	---M-Z	200	added ('OK')	application/javascript	etag:%22cc2-583162e7b7bd8-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/Magnific-Popup-master/dist/jquery.magnific-popup-init.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/Magnific-Popup-master/dist/jquery.magnific-popup-init.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/ui-user-card.html)
